#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2020 01 06 00 30 00 1 5632.696
2020 01 06 00 45 00 1 5632.680
2020 01 06 01 00 00 1 5632.665
2020 01 06 01 15 00 1 5632.653
2020 01 06 01 30 00 1 5632.643
2020 01 06 01 45 00 1 5632.634
2020 01 06 02 00 00 1 5632.626
2020 01 06 02 15 00 1 5632.620
2020 01 06 02 30 00 1 5632.619
2020 01 06 02 45 00 1 5632.619
2020 01 06 03 00 00 1 5632.622
2020 01 06 03 15 00 1 5632.629
2020 01 06 03 30 00 1 5632.640
2020 01 06 03 45 00 1 5632.655
2020 01 06 04 00 00 1 5632.673
2020 01 06 04 15 00 1 5632.693
2020 01 06 04 30 00 1 5632.718
2020 01 06 04 45 00 1 5632.742
2020 01 06 05 00 00 1 5632.769
2020 01 06 05 15 00 1 5632.800
2020 01 06 05 30 00 1 5632.832
2020 01 06 05 45 00 1 5632.867
2020 01 06 06 00 00 1 5632.904
2020 01 06 06 15 00 1 5632.938
2020 01 06 06 30 00 1 5632.970
2020 01 06 06 45 00 1 5633.006
2020 01 06 07 00 00 1 5633.040
2020 01 06 07 15 00 1 5633.078
2020 01 06 07 30 00 1 5633.107
2020 01 06 07 45 00 1 5633.139
2020 01 06 08 00 00 1 5633.169
2020 01 06 08 15 00 1 5633.195
2020 01 06 08 30 00 1 5633.218
2020 01 06 08 45 00 1 5633.239
2020 01 06 09 00 00 1 5633.253
2020 01 06 09 15 00 1 5633.265
2020 01 06 09 30 00 1 5633.274
2020 01 06 09 45 00 1 5633.280
2020 01 06 10 00 00 1 5633.278
2020 01 06 10 15 00 1 5633.275
2020 01 06 10 30 00 1 5633.266
2020 01 06 10 45 00 1 5633.251
2020 01 06 11 00 00 1 5633.233
2020 01 06 11 15 00 1 5633.213
2020 01 06 11 30 00 1 5633.190
2020 01 06 11 45 00 1 5633.160
2020 01 06 12 00 00 1 5633.128
2020 01 06 12 15 00 1 5633.096
2020 01 06 12 30 00 1 5633.058
2020 01 06 12 45 00 1 5633.020
2020 01 06 13 00 00 1 5632.978
2020 01 06 13 15 00 1 5632.937
2020 01 06 13 30 00 1 5632.894
2020 01 06 13 45 00 1 5632.849
2020 01 06 14 00 00 1 5632.806
2020 01 06 14 15 00 1 5632.764
2020 01 06 14 30 00 1 5632.721
2020 01 06 14 45 00 1 5632.679
2020 01 06 15 00 00 1 5632.641
2020 01 06 15 15 00 1 5632.602
2020 01 06 15 30 00 1 5632.571
2020 01 06 15 45 00 1 5632.538
2020 01 06 16 00 00 1 5632.511
2020 01 06 16 15 00 1 5632.485
2020 01 06 16 30 00 1 5632.465
2020 01 06 16 45 00 1 5632.449
2020 01 06 17 00 00 1 5632.436
2020 01 06 17 15 00 1 5632.429
2020 01 06 17 30 00 1 5632.424
2020 01 06 17 45 00 1 5632.425
2020 01 06 18 00 00 1 5632.429
2020 01 06 18 15 00 1 5632.439
2020 01 06 18 30 00 1 5632.452
2020 01 06 18 45 00 1 5632.470
2020 01 06 19 00 00 1 5632.489
2020 01 06 19 15 00 1 5632.510
2020 01 06 19 30 00 1 5632.533
2020 01 06 19 45 00 1 5632.555
2020 01 06 20 00 00 1 5632.579
2020 01 06 20 15 00 1 5632.604
2020 01 06 20 30 00 1 5632.629
2020 01 06 20 45 00 1 5632.655
2020 01 06 21 00 00 1 5632.679
2020 01 06 21 15 00 1 5632.702
2020 01 06 21 30 00 1 5632.724
2020 01 06 21 45 00 1 5632.743
2020 01 06 22 00 00 1 5632.763
2020 01 06 22 15 00 1 5632.777
2020 01 06 22 30 00 1 5632.789
2020 01 06 22 45 00 1 5632.801
2020 01 06 23 00 00 1 5632.809
2020 01 06 23 15 00 1 5632.813
2020 01 06 23 30 00 1 5632.817
2020 01 06 23 45 00 1 5632.813
2020 01 07 00 00 00 1 5632.807
2020 01 07 00 15 00 1 5632.800
2020 01 07 00 30 00 1 5632.793
2020 01 07 00 45 00 1 5632.783
2020 01 07 01 00 00 1 5632.770
2020 01 07 01 15 00 1 5632.755
2020 01 07 01 30 00 1 5632.741
2020 01 07 01 45 00 1 5632.729
2020 01 07 02 00 00 1 5632.713
2020 01 07 02 15 00 1 5632.699
2020 01 07 02 30 00 1 5632.685
2020 01 07 02 45 00 1 5632.674
2020 01 07 03 00 00 1 5632.665
2020 01 07 03 15 00 1 5632.660
2020 01 07 03 30 00 1 5632.656
2020 01 07 03 45 00 1 5632.654
2020 01 07 04 00 00 1 5632.653
2020 01 07 04 15 00 1 5632.656
2020 01 07 04 30 00 1 5632.661
2020 01 07 04 45 00 1 5632.671
2020 01 07 05 00 00 1 5632.684
2020 01 07 05 15 00 1 5632.702
2020 01 07 05 30 00 1 5632.727
2020 01 07 05 45 00 1 5632.752
2020 01 07 06 00 00 1 5632.777
2020 01 07 06 15 00 1 5632.809
2020 01 07 06 30 00 1 5632.843
2020 01 07 06 45 00 1 5632.879
2020 01 07 07 00 00 1 5632.918
2020 01 07 07 15 00 1 5632.957
2020 01 07 07 30 00 1 5632.997
2020 01 07 07 45 00 1 5633.039
2020 01 07 08 00 00 1 5633.080
2020 01 07 08 15 00 1 5633.122
2020 01 07 08 30 00 1 5633.162
2020 01 07 08 45 00 1 5633.198
2020 01 07 09 00 00 1 5633.235
2020 01 07 09 15 00 1 5633.269
2020 01 07 09 30 00 1 5633.298
2020 01 07 09 45 00 1 5633.324
2020 01 07 10 00 00 1 5633.346
2020 01 07 10 15 00 1 5633.364
2020 01 07 10 30 00 1 5633.376
2020 01 07 10 45 00 1 5633.380
2020 01 07 11 00 00 1 5633.381
2020 01 07 11 15 00 1 5633.376
2020 01 07 11 30 00 1 5633.367
2020 01 07 11 45 00 1 5633.350
2020 01 07 12 00 00 1 5633.327
2020 01 07 12 15 00 1 5633.303
2020 01 07 12 30 00 1 5633.272
2020 01 07 12 45 00 1 5633.237
2020 01 07 13 00 00 1 5633.195
2020 01 07 13 15 00 1 5633.149
2020 01 07 13 30 00 1 5633.102
2020 01 07 13 45 00 1 5633.048
2020 01 07 14 00 00 1 5632.995
2020 01 07 14 15 00 1 5632.937
2020 01 07 14 30 00 1 5632.881
2020 01 07 14 45 00 1 5632.826
2020 01 07 15 00 00 1 5632.769
2020 01 07 15 15 00 1 5632.711
2020 01 07 15 30 00 1 5632.655
2020 01 07 15 45 00 1 5632.600
2020 01 07 16 00 00 1 5632.548
2020 01 07 16 15 00 1 5632.502
2020 01 07 16 30 00 1 5632.459
2020 01 07 16 45 00 1 5632.418
2020 01 07 17 00 00 1 5632.383
2020 01 07 17 15 00 1 5632.355
2020 01 07 17 30 00 1 5632.336
2020 01 07 17 45 00 1 5632.318
2020 01 07 18 00 00 1 5632.306
2020 01 07 18 15 00 1 5632.302
2020 01 07 18 30 00 1 5632.304
2020 01 07 18 45 00 1 5632.309
2020 01 07 19 00 00 1 5632.320
2020 01 07 19 15 00 1 5632.337
2020 01 07 19 30 00 1 5632.358
2020 01 07 19 45 00 1 5632.382
2020 01 07 20 00 00 1 5632.411
2020 01 07 20 15 00 1 5632.443
2020 01 07 20 30 00 1 5632.478
2020 01 07 20 45 00 1 5632.517
2020 01 07 21 00 00 1 5632.555
2020 01 07 21 15 00 1 5632.596
2020 01 07 21 30 00 1 5632.635
2020 01 07 21 45 00 1 5632.673
2020 01 07 22 00 00 1 5632.711
2020 01 07 22 15 00 1 5632.749
2020 01 07 22 30 00 1 5632.783
2020 01 07 22 45 00 1 5632.814
2020 01 07 23 00 00 1 5632.843
2020 01 07 23 15 00 1 5632.867
2020 01 07 23 30 00 1 5632.888
2020 01 07 23 45 00 1 5632.904
2020 01 08 00 00 00 1 5632.914
2020 01 08 00 15 00 1 9999.000
2020 01 08 00 30 00 1 9999.000
2020 01 08 00 45 00 1 9999.000
2020 01 08 01 00 00 1 9999.000
2020 01 08 01 15 00 1 9999.000
2020 01 08 01 30 00 1 9999.000
2020 01 08 01 45 00 1 9999.000
2020 01 08 02 00 00 1 9999.000
2020 01 08 02 15 00 1 9999.000
2020 01 08 02 30 00 1 9999.000
2020 01 08 02 45 00 1 9999.000
2020 01 08 03 00 00 1 9999.000
2020 01 08 03 15 00 1 9999.000
2020 01 08 03 30 00 1 9999.000
