station_id,ds_m_d,yhat,yhat_lower,yhat_upper,WTMP_pred,WTMP_pred_lower,WTMP_pred_upper
WestTampa_42098,02-13,0.8308105746968031,0.32966179708015986,1.3046995528313772,18.73122648556166,17.131296059979615,20.408358218642576
WestTampa_42098,02-14,0.802591234208052,0.2961206279754169,1.2809382186849776,18.89162737689769,17.23830895683995,20.4520508337117
WestTampa_42098,02-15,0.8268791251378108,0.2969975453885509,1.3473902932593358,19.037663303865948,17.434680173686992,20.752259605735695
WestTampa_42098,02-16,0.7987839864658076,0.29213488306535873,1.2685840661363066,19.22258737222913,17.504109818754106,20.957289251733222
WestTampa_42098,02-17,0.8009856398111392,0.3705846860947489,1.2936378471291836,19.359511997349642,17.654152905588553,21.125598816348035
WestTampa_42098,02-18,0.8234612672475216,0.305165775103553,1.3239209647369665,19.53747896286807,17.905948511425336,21.20154942384556
WestTampa_42098,02-19,0.8432499304496148,0.3276213445500022,1.355980202589042,19.7164224731631,18.059444652884647,21.306791026711824
WestTampa_42098,02-20,0.806904838776332,0.31938695538936335,1.2940943907189495,19.909384142748323,18.343805567721546,21.468572157785555
WestTampa_42098,02-21,0.7655513529105961,0.24393273617522768,1.3065552739812452,20.079368935864835,18.388881368910056,21.65523756011745
WestTampa_42098,02-22,0.8014080752020156,0.305262031183025,1.305143336076429,20.222484448436333,18.641388625231215,21.872477418639807
WestTampa_42098,02-23,0.7990963845903593,0.32594986834140915,1.2870697042617916,20.39250443113609,18.7346796008658,22.00063808106693
WestTampa_42098,02-24,0.8120601054678211,0.325699458856859,1.274255876966929,20.503297734314852,18.794024434885856,22.14999210292689
WestTampa_42098,02-25,0.8215738950412433,0.31662665228584963,1.3089468162527538,20.64487814492651,19.042774841257668,22.161355944575106
WestTampa_42098,02-26,0.8489569785458592,0.3474458070588361,1.3378283240324542,20.778342381266306,19.119798639441946,22.37696795970502
WestTampa_42098,02-27,0.8082443185231138,0.31591936833589174,1.3339969941975809,20.918055853341684,19.180279362825743,22.549356859865483
WestTampa_42098,02-28,0.7966438122744331,0.3040354989889539,1.2791290884416269,21.028475964677323,19.386149419325786,22.677815404441358
WestTampa_42098,03-01,0.8263820690999988,0.3087821996445662,1.30253004319247,21.107256187712213,19.415472715376247,22.662372631342283
